rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
30,Creighton,BE,19-8,116.63903305152263,42,97.44315505606535,29,0.8877408817689422,30,22.058647268257552,8.941352731742446,15.058647268257554,4.941352731742447,12-4,0.7032645166378485,0.6075259693100791,0.7690847679256897,0.693496884828136,0.6075259693100791,0.7407808883630673,0.7085598609388002,0.7500308945327386,112.17538200085677,102.00780388008234,111.88277518563302,102.24246883836749,116.52939063262858,96.81628678066741,123.57098049598966,99.18370047888521,0.926094119257315,9,0.027872752610387352,1179.0,1092.0,1072.55,1.099249452239989,1.0181343527108293,0.6275653701125774,0.75,2.28406752838038,31,109,68.36115327850239
31,VCU,A10,22-5,116.25417280911205,48,97.19264727287413,28,0.8869004731725537,31,25.39515755554185,5.604842444458152,15.395157555541847,2.6048424444581526,12-2,0.4957820549362957,0.39483749908489785,0.5895162853697365,0.5050229684190971,0.39483749908489785,0.5846013629382409,0.8504366736717447,0.883823266591684,107.24443912436543,106.6764999324321,107.64428873307902,106.7987089045264,119.36247746980554,98.18331676047795,108.75869654448782,100.10036702970183,0.7219229623285375,1,-0.018105486609683585,1102.0,890.0,930.0375000000001,1.1848984583954947,0.9569506605916427,0.5673991344280065,0.8571428571428571,0.555761464981287,43,229,66.71025480269066
32,Marquette,BE,20-7,116.51653373512951,44,98.1664213017952,33,0.8776909110448761,32,22.369950721206695,8.630049278793305,13.369950721206695,6.6300492787933045,11-5,0.6870689519618901,0.626770431265263,0.7285241849408212,0.7009847557895712,0.626770431265263,0.7418026342779405,0.6841344185566147,0.6852134877854761,112.5331926043142,102.99413869717607,112.65230550257691,102.5526963968669,114.54711632436042,97.97797453622974,139.84859626467363,114.22746036868493,0.9111080197710857,10,0.08745322707590142,1180.0,1090.0,1072.9750000000001,1.099746033225378,1.015867098487849,0.7949164316264179,0.6875,3.4064695401580396,25,28,67.72215358916789
33,New Mexico,MWC,22-5,113.79001518382032,70,96.0492248911433,19,0.8753572586303776,33,24.894792424223642,6.105207575776356,16.894792424223642,3.105207575776356,14-2,0.5985360211811525,0.5500054297540768,0.6319008027872669,0.5999999782855854,0.5500054297540767,0.6274969799779153,0.7722347482035977,0.774584637676895,109.80853909727513,103.71928204017901,109.50523272742842,103.60745113614179,111.71730086481259,93.85280652768321,121.92088892008171,96.55106436039307,0.9360132754771403,6,0.07610182893911077,1279.0,1105.0,1161.925,1.1007595154592595,0.9510080254749661,0.6098816887405087,0.875,2.8882581237990474,29,41,73.31010169236562
34,Utah St.,MWC,24-4,124.341380653312,11,104.95980489688179,124,0.8753063425729597,34,25.84978076101275,5.150219238987247,15.849780761012752,4.150219238987247,14-3,0.5737158712936703,0.4947514583148916,0.6248104914564094,0.5803970650407873,0.49475145831489176,0.6275021487400299,0.7892429808589976,0.8225361260215771,108.91231333881396,104.4577109480694,109.1757598035841,104.41091069433314,124.96755516545987,107.04709983549422,124.67096644323169,98.2950370266346,0.9389805039323043,3,0.08716245296075364,1355.0,1225.0,1133.3875,1.1955310959402674,1.0808306955917548,0.6427548733472116,0.8235294117647058,3.2713522109461888,26,29,68.36375504219623
35,West Virginia,B12,16-11,111.28158530295609,99,94.11243415015284,9,0.8729277099231592,35,18.33409442999911,12.66590557000089,9.33409442999911,10.66590557000089,7-9,0.7194708824334444,0.5221021959300483,0.8551618544045294,0.7296398370229007,0.5221021959300483,0.8437855396239696,0.6238305660821198,0.7704589950774491,113.31387196722328,100.64186669526188,113.61118667774753,100.67708386774066,109.8156426228405,93.37547240029204,123.21533054861264,103.56308014597406,0.8806031970805828,13,0.014186615669156799,997.0,1039.0,1015.8374999999999,0.9814561876284348,1.0228013830952294,0.7982802805017304,0.4375,1.1864189413568806,40,148,64.29161837071393
36,Vanderbilt,SEC,18-9,119.52766118133698,24,101.55150314015887,72,0.8669538728833168,36,19.721245579634754,11.278754420365246,7.721245579634753,10.278754420365246,6-8,0.649577541339294,0.3895722883550742,0.8910109905389267,0.6805381111719631,0.3895722883550742,0.8906800943174944,0.6485866547792578,0.8975258121154243,112.41454668857958,103.53702759586224,113.03069726334915,102.68567539178461,119.54725918161292,101.56766408226858,121.10649687157066,103.10192218423516,0.8642387257724787,11,0.042700059150127534,1023.0,1109.0,959.2000000000003,1.0665137614678897,1.1561718098415343,0.8895219575424805,0.42857142857142855,1.6634060627933174,34,83,69.50387078206217
37,SMU,ACC,20-7,119.66762104619491,23,101.94428383884892,76,0.8633448906736119,37,22.779604957618968,8.220395042381032,13.779604957618966,6.220395042381032,11-5,0.6048446713826066,0.4534662477972495,0.7089173375975395,0.6130011832928174,0.4534662477972495,0.7007453978153798,0.7850500638044485,0.8701930748370585,110.72427676348055,105.6685951102258,110.78533570074586,105.48935293807,118.94081902798743,99.9153146508891,126.37186363881551,126.23987515751813,0.5030043128899755,5,0.003522564293612973,1252.0,1144.0,1083.45,1.1555678619225622,1.0558862891688587,0.6680576386867412,0.6875,0.5172677501424037,45,176,69.58635547062255
38,Connecticut,BE,18-9,120.94800952543186,19,103.22592337267332,94,0.8608141783720151,38,20.99631089847718,10.003689101522825,12.996310898477175,7.003689101522823,10-6,0.6594169064901005,0.49641300650598263,0.7714820877291817,0.6558328969025,0.49641300650598214,0.7435138366205847,0.7203343576499011,0.7933134419524238,111.50929173299247,104.20225646622357,111.11532817625388,103.99663917371963,119.41541412339436,102.46619657406558,127.31604547699226,103.54967421441806,0.9149898768420966,10,0.021836184004857984,1179.0,1146.0,1055.7250000000001,1.116768097752729,1.0855099576120675,0.6316408321861966,0.625,0.9521711060536763,41,123,64.32933240898721
39,Ohio St.,B10,15-13,115.93535032335097,53,99.03897414045804,45,0.8595396232453392,39,16.585832563498613,14.414167436501383,8.585832563498617,11.414167436501383,7-10,0.7242771658389112,0.5515020325914974,0.8360728402931201,0.7341001551446364,0.5515020325914975,0.8345291225488628,0.638275338486548,0.7423495484935576,114.85737313446263,102.35394092622764,114.90905181247443,102.18124366508522,113.2872406510913,98.34136416078847,118.70231569477943,104.7826083250559,0.8075869768751731,13,-0.041961917823192696,1252.0,1255.0,1176.5624999999998,1.064116865869854,1.0666666666666669,0.8257813886647377,0.4117647058823529,-0.8639361644726109,61,276,67.39802535086586
40,Boise St.,MWC,19-8,117.14203642248799,39,100.1010325068166,56,0.8591057744993449,40,22.14044173175667,8.859558268243331,14.140441731756669,5.859558268243333,11-5,0.5871100259463502,0.5029967437295587,0.6449379074703945,0.5843821569243185,0.5029967437295587,0.6291441341814366,0.78515171730734,0.8167554426055031,109.48469969252264,104.12324084921639,109.59059803154977,104.4662219769741,117.16076860117629,100.17595062822419,124.25222152902376,110.95478618889386,0.7861198941191982,6,-0.017350329207173942,1179.0,1059.0,1043.1000000000001,1.1302847282139774,1.0152430255967786,0.5659690410256052,0.6875,-0.2054749714838402,56,225,66.30801449689673
41,Georgia,SEC,16-11,114.20362812036734,64,97.93940087623453,31,0.8540583437250439,41,17.80993544946505,13.190064550534947,5.809935449465053,12.190064550534947,4-10,0.6647861783073732,0.4265856918955304,0.8859723442612274,0.6902595331652871,0.4265856918955304,0.8806906407490003,0.6349162357036326,0.8598815501025148,112.42134159079576,102.096103523095,113.14700245840973,101.74514954483261,111.8683571847123,95.95084015340105,111.72455227490569,97.89079255168369,0.8205555477230417,13,0.005005832480312389,946.0,1021.0,942.0999999999999,1.0041396879312177,1.0837490712238618,0.8622046784562056,0.2857142857142857,0.22060180900251714,50,170,66.36040425950648
42,Oregon,B10,20-8,116.50513046378427,45,99.93905207181548,53,0.8536862037550962,42,22.03369703115033,8.96630296884967,11.033697031150329,8.96630296884967,9-8,0.7377262586922612,0.5728095215842637,0.8444370885856713,0.7391313290489727,0.5728095215842637,0.8306083231545627,0.6596072400121485,0.7800791767012994,114.68929263224916,102.24535518290881,114.55601328507976,102.30499659713799,114.85574734034464,101.32853277576697,124.58219735223305,107.51317097435195,0.8448218684198348,12,0.14354840286785064,1249.0,1290.0,1168.7000000000003,1.0687088217677758,1.1037905364935396,0.7522453190449467,0.5294117647058824,4.1201278437520035,13,6,68.01713764440477
43,Texas,SEC,16-11,117.80519570247847,33,101.10662231114742,66,0.8529405124865737,43,17.97931907299752,13.02068092700248,6.979319072997519,11.02068092700248,5-9,0.657284482217348,0.4008402916543472,0.8954112305972772,0.6814506705709029,0.4008402916543472,0.8841137220106374,0.6606660327846856,0.8822530902487004,111.52992730863564,103.8700334133385,112.02942723148011,103.22149308721126,116.88362436336602,100.97038002858017,122.51030673997309,105.38968485403501,0.8495530148205004,12,-0.008110234621097945,1017.0,1079.0,961.7875000000001,1.0574061318118606,1.1218694358161234,0.8445724419573981,0.35714285714285715,-0.15850542762891975,54,201,67.28040490358157
