rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
11,Iowa St.,B12,18-5,118.73274226340013,26,93.17103557145077,7,0.9420260627320794,11,23.430401244326816,7.569598755673183,13.430401244326816,6.569598755673183,8-4,0.6688585623485264,0.48198629263473197,0.8401581429195045,0.7098608048065701,0.48198629263473197,0.8351917865010812,0.6503000939500174,0.8042436075534171,111.92949173751498,103.53355359858251,113.0372109511372,102.21889745443748,115.6207133658847,90.94512546543261,124.91360364340653,97.2685672952187,0.9466817377353527,10,0.023992241884013832,905.0,819.0,843.8,1.0725290353164258,0.9706091490874615,0.8277422518734461,0.6666666666666666,4.290538069692804,14,129,68.56472743662748
12,Kansas,B12,16-7,116.06639623554524,50,91.46607448712905,5,0.9393024489295411,12,21.25739598480899,9.742604015191008,12.25739598480899,7.7426040151910085,7-5,0.7522370460288701,0.6327001626531725,0.861812522456593,0.7671235433684466,0.6327001626531725,0.8410564027618476,0.6013438596120942,0.6957886903967938,114.4714216844001,100.60681960920911,114.89852993065871,100.03883925506825,115.23876618703615,90.32031456324101,114.56097284910865,90.4593647059167,0.9379859630607539,12,-0.0069544519095472435,892.0,807.0,835.2249999999999,1.0679756951719597,0.9662067107665601,0.8099222232197293,0.5833333333333334,3.9516531667482093,17,196,68.38314686622003
13,Wisconsin,B10,19-5,123.71462098426369,10,97.69705551538462,38,0.9379187645149686,13,23.736409424815832,7.263590575184168,13.736409424815832,6.263590575184168,9-4,0.6921636709667331,0.5185603732708107,0.8390587690171288,0.7210337635553522,0.5185603732708107,0.8323941282118502,0.65560137063761,0.7963055549981629,112.72004862270329,102.85496987173184,113.52856875608514,102.07184009624001,123.38938454566652,94.16867103429647,131.79062705979433,103.88109646907864,0.939153633351757,11,0.0358175268098031,1028.0,909.0,887.1624999999999,1.1587505107576122,1.0246149944345033,0.8200169381449038,0.6923076923076923,4.9357409316625835,9,101,67.12813447115333
14,Missouri,SEC,17-6,124.12541620438837,8,98.76880662735769,44,0.9326339995414005,14,22.25327959507304,8.746720404926963,11.253279595073035,6.746720404926965,6-4,0.5990586230319476,0.37855714673272833,0.8857105422209324,0.6641457257642368,0.37855714673272833,0.8704041439536594,0.6540819908669204,0.8533403295670248,110.05000702563277,104.39779971986782,111.97985173087748,103.19875414988438,126.03954809257482,94.71100390451252,127.9008688408148,98.69701228823298,0.9516995956954896,10,0.0017796444385075327,761.0,713.0,676.075,1.1256147616758494,1.054616721517583,0.851271146119568,0.6,2.75231318403094,30,178,67.39527575705644
15,Maryland,B10,18-6,119.79487632911145,19,95.38608542800806,21,0.93215379343079,15,22.84964656076993,8.15035343923007,12.84964656076993,7.15035343923007,8-5,0.6059138134368033,0.3219391699724335,0.8462000502143472,0.6568056450387578,0.3219391699724335,0.8409822063252361,0.6979658078393093,0.9127407060626509,110.49163660648169,104.94380477122282,111.77381063205864,103.84008984260464,120.19590964846931,94.64606810681371,131.9319726330204,102.40484735486339,0.9485123283099882,11,-0.030516163970093046,1014.0,944.0,917.3125000000001,1.1054030115146145,1.0290931389248483,0.8312919248168874,0.6153846153846154,2.5225173623714934,32,241,69.58957471834329
16,Texas A&M,SEC,18-5,116.74801408969682,40,93.25848387591759,8,0.9297850905396542,16,22.642826821910248,8.357173178089749,11.642826821910251,6.35717317808975,7-3,0.733780244472797,0.6327761536712839,0.8650855625147642,0.7719300288677731,0.632776153671284,0.8724300498430154,0.5990922793851159,0.7231870531566561,113.94525396193896,101.18669073500132,114.92759220102963,99.98085918449216,116.5068068886349,94.27249887830824,128.8461971146618,102.32694382699277,0.9340192270995368,13,0.08445194953167778,735.0,706.0,678.825,1.082753286929621,1.0400324089419217,0.8816106590033295,0.7,5.6083537026824235,7,35,66.08513258024989
17,Michigan St.,B10,19-4,117.9810644690424,31,94.26398200629569,11,0.9296213379122886,17,23.366830604325955,7.633169395674048,14.366830604325953,5.633169395674048,10-2,0.6652353474681315,0.5097006705644294,0.8078088012965251,0.7250741117770205,0.5097006705644292,0.8435295044439457,0.6577286268217107,0.8315872220823091,111.47843296607273,103.44197547509779,113.69384866905234,102.00546643711904,121.66906544356243,91.48068102127114,119.27333574806357,95.9013899605897,0.9247090502836283,7,0.044438911246728496,949.0,803.0,824.4749999999999,1.1510355074441312,0.9739531216834957,0.8971105591650766,0.8333333333333334,4.33223796908587,13,83,68.29628428993126
18,Michigan,B10,18-5,119.46854812719383,21,95.64629197348381,22,0.9280795260456204,18,22.66219655774547,8.337803442254527,14.662196557745473,5.337803442254527,10-2,0.713639622710749,0.6032699466195394,0.814811825794358,0.760107832796533,0.6032699466195394,0.8463686701938794,0.651245239263708,0.8227296901093285,112.5078655743314,102.04285788916145,113.93758593525888,100.76792122459246,116.92935172171588,96.58258364125095,122.6263280142531,100.0182057108313,0.9124225366690946,8,0.024460039859080962,939.0,900.0,855.3000000000001,1.0978603998596983,1.052262364082778,0.893703936793162,0.8333333333333334,3.915717370697366,18,127,69.69692995158204
19,St. John's,BE,21-3,110.7897520663075,103,88.8543555497559,3,0.9267163909172937,19,25.9803487053246,5.019651294675397,16.9803487053246,3.0196512946753966,12-1,0.6415767512108718,0.5322288277622031,0.7341019172058989,0.6670141523077572,0.5322288277622031,0.7411460808078117,0.7379703086794841,0.8275112765303404,110.44221664659078,103.67594566288629,111.45426224759792,103.35623111058257,106.44595008744623,84.50220160253548,134.91324710764636,106.2437378967766,0.9397609672579288,7,0.06400143863280838,942.0,803.0,917.4,1.026814911706998,0.8752997601918465,0.7542280989256501,0.9230769230769231,4.680451706462345,10,55,69.86575544177349
20,Gonzaga,WCC,18-7,123.44877475528656,11,99.10823560950573,48,0.9259142287036669,20,22.45719442409299,8.542805575907014,13.457194424092986,4.542805575907015,9-3,0.6010584317123221,0.6575281294469989,0.5398829258330887,0.6283188776404662,0.6575281294469988,0.6072233068913039,0.7505420614968297,0.7201280744296246,110.29987152082568,105.04450513490326,110.76132394121365,104.33669801162249,123.6643014003867,101.20506618848373,132.0258018875439,103.65380074752782,0.9417129162900516,7,-0.08958806260814345,1047.0,853.0,845.7250000000001,1.2379910727482335,1.0086020869668035,0.7419040690077341,0.75,0.8043036436151234,46,337,69.81015739160489
21,Saint Mary's,WCC,21-4,117.64270930913125,34,94.4696268134602,13,0.9257246952293235,21,25.780830982497076,5.219169017502923,15.780830982497076,2.219169017502923,11-1,0.5827254996061836,0.5775193558694025,0.5883654886543628,0.5950127839284696,0.5775193558694025,0.6076469264155733,0.7878446073768826,0.8095683397834067,109.98536382759373,104.82530656736954,110.46000561505434,104.9004442738427,118.41508372857967,90.10786390431659,125.90204416068211,95.83667991740842,0.9584282910291312,6,0.002985714018725605,887.0,673.0,748.2500000000001,1.1854326762445704,0.8994320080187101,0.6462098019379942,0.9166666666666666,3.0939894665018057,26,177,61.99559512727881
22,UCLA,B10,18-6,117.01662474671753,38,94.00486807820613,10,0.9254043544411804,22,22.307459109249066,8.692540890750935,13.307459109249065,6.692540890750935,9-4,0.6474631872477848,0.4332036755424916,0.8287596971522636,0.6909078688756196,0.4332036755424916,0.8326451752088401,0.6629569766240806,0.8011427813987329,111.43225838829606,103.59078387972558,112.71500799844956,102.62264389924295,119.16488582110921,95.28460199214867,118.94551997781744,101.5256334095797,0.8606949480632492,11,0.006388820964300823,949.0,899.0,858.5125000000002,1.1054003290575267,1.0471600588226728,0.8398610630281962,0.6923076923076923,3.393907351998126,22,166,64.80349213414384
23,Kentucky,SEC,16-7,126.90954634212434,3,103.19764876793232,101,0.9151752404757355,23,19.85466040961628,11.145339590383717,8.854660409616283,9.145339590383717,5-5,0.7024228016840688,0.5614598396159315,0.8856746523726471,0.75110910145374,0.5614598396159317,0.8880780127810459,0.5825396072320506,0.7512718015722786,113.11062330329008,101.0290631512793,114.99564043103005,100.1202848294531,129.9469351833221,106.35676821871289,136.7543283093327,111.57122108396598,0.9121772652569184,13,0.037395184644935076,838.0,834.0,716.7374999999998,1.169186766424249,1.163605922670434,0.8910822132915441,0.5,3.390789053348112,23,97,70.5970727068967
24,Louisville,ACC,18-6,119.06972388818085,24,96.86573973599508,32,0.914776959335128,24,23.737489432504486,7.2625105674955135,16.73748943250449,3.262510567495512,11-2,0.6732063361028159,0.6213142699082794,0.7171150074981928,0.6762020050739815,0.6213142699082794,0.7063902594151175,0.7341079023097975,0.725839048248135,112.16621811327526,103.64211397673112,112.14465270128889,103.83630397250069,122.30736863293654,94.08682594015227,133.10750316753686,112.57970176263491,0.872828237228536,9,0.005495291061447527,1042.0,887.0,891.0499999999998,1.169406879524157,0.995454800516245,0.6864728701179776,0.8461538461538461,2.9809934225784858,28,170,68.53369704383
25,Mississippi,SEC,18-6,116.5008253866142,44,94.98474438913718,18,0.9127825887027093,25,21.39451400550781,9.605485994492193,10.394514005507807,7.605485994492195,7-4,0.6716855850184009,0.4978738076496543,0.8770995037269195,0.720749931841906,0.4978738076496543,0.8817160215363102,0.609276280269256,0.7782626131296702,112.25267336904136,101.98573914086728,113.90411448466926,100.78693061425577,116.0319517629946,92.67440183656437,123.83690153249451,98.29185615802128,0.9344275492924543,12,0.07306478865254551,829.0,791.0,772.9125,1.072566428929536,1.0234017434056248,0.8889705495224958,0.6363636363636364,4.2743441685324886,15,46,67.53460811612028
26,Baylor,B12,15-9,122.37595031798742,14,100.8601109937297,72,0.9023557892421739,26,19.124915823509024,11.875084176490972,11.124915823509028,8.875084176490974,7-6,0.7093020830911009,0.5417474011927873,0.8510791216204433,0.735283385748221,0.5417474011927874,0.8417281772537095,0.6038528125237369,0.711027420414314,113.2751032016555,99.40207980015072,113.19784464836853,98.65873335772643,120.11462914097612,98.23717916144467,122.6999393468108,108.86674694860478,0.7982831090006111,12,0.011391248683407351,948.0,910.0,862.7875,1.0987641800559234,1.0547208901380698,0.8243621377154896,0.5384615384615384,2.289786047975435,34,161,64.75087052228808
27,BYU,B12,15-8,121.84271031445044,16,100.73740119155546,69,0.8991176420647925,27,19.182144519482918,11.81785548051708,10.182144519482916,9.81785548051708,6-6,0.6195447952711952,0.3954590274303532,0.8249567491253004,0.6827155540633911,0.3954590274303531,0.8407066437115619,0.6780223142807493,0.8809847725226532,109.29157476422644,103.9181431505733,110.70059236265793,101.82388745811666,122.6224123024506,101.20065825669708,120.90063929760962,106.11914170823452,0.8175261399337543,7,-0.07773586258125753,899.0,879.0,807.7,1.11303701869506,1.0882753497585738,0.8643314855909544,0.5,0.032404598679865115,53,323,66.70306374488884
28,Clemson,ACC,20-5,119.70633789968946,20,99.01445464889764,46,0.8986597393959389,28,24.46339896128172,6.536601038718281,16.46339896128172,3.5366010387182807,12-2,0.6350096597532492,0.5580251130250412,0.6954975178968412,0.6439468868716689,0.5580251130250412,0.6912038624873144,0.7605160176293403,0.7972298937937752,111.02712620475681,104.54390871329218,111.21272262672989,104.45302494519579,120.46782865946757,97.54185983749832,127.51297007308833,105.23457446491672,0.9009924816156191,5,0.03824129823459477,1066.0,933.0,918.6624999999999,1.1603826214741542,1.0156069285510185,0.6811853331984183,0.8571428571428571,2.9838261188714044,27,96,63.64916180127048
29,Mississippi St.,SEC,17-6,120.15334525809395,18,99.41612596997466,50,0.8983228028455552,29,20.913759169998773,10.086240830001232,8.91375916999877,9.08624083000123,5-5,0.6816552892785879,0.5302985916717398,0.8784189961674904,0.7331457921422884,0.5302985916717395,0.8796465480376848,0.6268182946055446,0.8168331422208256,112.45537672763545,102.42070041317206,113.88341708272488,101.08581707612834,119.31721202085612,97.8839663525529,120.78322016149802,100.54886042359092,0.8917329894367545,10,0.06875541806810936,743.0,757.0,688.875,1.078570132462348,1.0988931228452186,0.8811809878754274,0.5,3.5043586771831943,21,52,66.777147091608
30,Marquette,BE,18-6,117.71070204433099,33,97.52759356823208,36,0.8968854605405125,30,22.84484598818153,8.155154011818473,13.844845988181527,6.155154011818474,9-4,0.7044776394421929,0.6281687139836678,0.7690467302147911,0.7030260704474476,0.6281687139836678,0.7441976165025266,0.6782165663902805,0.6745882373714238,112.2126451328828,101.88004850226501,112.01280879620862,101.78511634246976,115.51729093640705,97.4169245042232,135.52418050133465,109.55512758933719,0.9202908506274603,10,0.08330233553212807,966.0,895.0,877.525,1.1008233383664283,1.0199139625651692,0.6980492624654643,0.6923076923076923,4.102309873548995,16,37,67.52034181885529
31,Creighton,BE,18-6,116.53662887423155,43,96.6757370568713,28,0.8955469059074175,31,22.95108043681879,8.048919563181213,15.951080436818788,4.048919563181212,11-2,0.6962649023443777,0.615223905904823,0.7648380531778473,0.6985207942948758,0.615223905904823,0.7443340829094052,0.6988189899844124,0.7332483775574142,112.06803185896767,102.07688244174113,111.79444452505983,101.79899784351508,116.92173944675585,96.3576580744099,120.27323926966768,95.21348235596209,0.9362499697428137,8,0.06394408689675579,960.0,874.0,861.0999999999999,1.1148530948786437,1.014980838462432,0.7062552809822985,0.8461538461538461,3.5611928155941843,20,56,67.80133347714583
32,New Mexico,MWC,20-4,113.73606210651249,67,94.70941709186488,16,0.8914144812967388,32,25.122259403022827,5.877740596977178,17.122259403022824,2.8777405969771785,12-1,0.5821296214504224,0.542457535664103,0.6156983094234617,0.5965128837918553,0.5424575356641028,0.6262433252621192,0.7780023361487698,0.7756643276132441,108.60426934065744,103.4694743571639,108.89903599404504,103.37445291740853,111.77777823055477,91.6101171883593,121.66788239063239,91.44404050935445,0.9638768738063469,7,0.05827336499161928,1048.0,873.0,948.5124999999998,1.1048879166062653,0.9203885030508298,0.6458269261053399,0.9230769230769231,2.9437296029278817,29,63,73.01163444837174
33,Texas,SEC,15-9,118.46595028645999,27,99.00599194669263,45,0.8873166143873485,33,18.80251437606398,12.197485623936023,7.802514376063978,10.197485623936023,4-7,0.6327250877562781,0.4026093707674484,0.9046800260158041,0.6840133478630441,0.4026093707674484,0.8872495535431963,0.6534803700719063,0.8771366676883966,110.2368388440317,103.71208520671608,111.88013664030872,102.72855386937563,118.21652803018058,98.30557152466605,123.20093075617466,106.4775981150757,0.8425921567174027,11,-0.032047106695938576,786.0,814.0,745.3125000000001,1.0545911949685534,1.092159329140461,0.8598588110862411,0.36363636363636365,0.6635914509996093,47,246,66.61087853850084
34,Connecticut,BE,16-7,123.12229070891811,12,102.9303205445181,98,0.8869488661153577,34,21.315299769956635,9.684700230043365,13.315299769956635,6.684700230043368,8-4,0.6435020229121914,0.5014466397855198,0.7737194574449737,0.658713162052972,0.5014466397855201,0.7452097493000709,0.7158616109363931,0.7849648748907863,110.91754955963299,104.58844066034474,110.77364829398299,103.43086334602357,121.85828423040165,102.48161018318103,127.87848305705856,101.67141902467701,0.9332266252342881,8,-0.008206079790323062,900.0,863.0,788.3750000000001,1.1415887109560803,1.094656730616775,0.7024451870827162,0.6666666666666666,1.3501951933489567,40,200,63.92906490605857
35,West Virginia,B12,15-8,111.90256908044421,89,93.70089445463613,9,0.885084866080128,35,19.354981915374328,11.645018084625676,10.354981915374326,9.645018084625674,6-6,0.6912910426579557,0.5291062929742858,0.8399603965346532,0.7296570540347206,0.5291062929742856,0.8399599726179602,0.6266541376150165,0.768263515339192,111.54147345813372,100.30265149292903,112.90903685434243,100.06281699519982,110.70979449677115,93.46515120374806,122.18088655003513,104.72570052693058,0.854807738849282,11,0.031343987043942256,744.0,760.0,755.0749999999999,0.9853325828560078,1.0065225308744166,0.8399593367429206,0.5,2.0588459751405743,37,108,63.912158623271964
36,Ohio St.,B10,14-10,116.16197245326785,48,97.8292259280872,40,0.878175492168462,36,17.998609137769776,13.001390862230224,9.998609137769776,10.001390862230224,6-7,0.7185223122575635,0.5573086519519113,0.8549338709777305,0.7417676791333082,0.5573086519519113,0.8432201440830764,0.623311351729951,0.7311209840439115,114.57339042470632,101.87595098441606,114.60013033885518,101.25882752919033,113.75159090341087,96.9985849387473,115.41486871714878,100.80799672399314,0.82579708937255,11,-0.007123820823755622,966.0,961.0,908.7249999999999,1.0630278687171588,1.0575256540757656,0.8214660798501476,0.46153846153846156,1.009558550753125,43,198,66.91345202317328
37,VCU,A10,19-5,114.17123946832501,63,96.79440813702169,30,0.869751940190673,37,24.617850231622693,6.382149768377308,14.617850231622691,3.382149768377307,9-2,0.47033446557150566,0.377018974881014,0.5806164091148139,0.5003054572016571,0.377018974881014,0.5893456944332326,0.8530021800977067,0.8875179447351389,106.86199837934609,107.41511204645883,107.05039370530848,106.5402303319567,117.94945655877063,98.19699565166884,109.80006564826347,99.6964152094984,0.7521498370877753,1,-0.031809453532747334,872.0,713.0,739.8250000000002,1.1786571148582432,0.9637414253370727,0.6030631427907475,0.8181818181818182,-0.08157574550891455,54,243,66.78622649221917
38,Boise St.,MWC,17-7,117.40449685556587,36,99.57139026645339,52,0.8692824069393403,38,21.954500818196642,9.045499181803361,13.954500818196639,6.045499181803362,9-4,0.5552166133859132,0.4931421649937636,0.6077411466408091,0.5804648709707507,0.49314216499376345,0.628492359258094,0.7915497607423344,0.8225407801285516,108.74264987848666,104.82782956525016,109.01802604294511,104.27408125923574,118.66031132768967,99.95368760246689,129.0723054001495,114.78800374738094,0.7939311466515917,6,-0.052566814467590595,976.0,848.0,843.35,1.157289381632774,1.005513725025197,0.6670303255473371,0.6923076923076923,-0.4712831896055122,59,287,66.03294120188562
39,Georgia,SEC,16-8,113.14502954567558,74,96.28839686649741,25,0.8647376735528198,39,18.610913645229036,12.38908635477097,6.610913645229029,11.38908635477097,4-7,0.6318189930665932,0.430110592134143,0.870201648714034,0.6920889518251848,0.43011059213414277,0.8812955449353816,0.6295902103623092,0.854537897981034,110.76486059599917,102.60672968642166,112.90238478361326,101.3111195573697,110.16471641560784,93.78389939033576,108.87599557331149,95.19172645433099,0.8241382768651168,10,0.027826060041281186,749.0,783.0,748.7374999999998,1.000350590160103,1.0457603632781851,0.8987288104260711,0.36363636363636365,1.293469227947746,42,116,66.23025445161018
40,Vanderbilt,SEC,17-6,117.74939205330006,32,100.62909968811417,67,0.8589803211907465,40,19.735578562553115,11.264421437446881,7.735578562553119,10.26442143744688,5-5,0.5953118640194429,0.3790305643159237,0.8764775536340179,0.6776406402345035,0.3790305643159238,0.8933034728423667,0.6453318397872196,0.9012508397281656,110.05314688861851,104.55655996631106,112.51796090065872,102.27625087995891,117.94719316321175,101.08944455210592,118.96005523430011,102.25374387656208,0.8507250538486867,8,0.06827958772148912,741.0,794.0,696.6125000000001,1.0637190690663747,1.1398015395933894,0.9143358718528025,0.5,2.0333049425957066,38,53,70.00406247603411
41,Nebraska,B10,16-8,114.29382709737042,62,97.68519193576472,37,0.8588486139100496,41,19.765388421896255,11.234611578103747,9.765388421896255,10.234611578103747,6-7,0.6752539778245871,0.4546673668405028,0.8619041871188121,0.7083644611630904,0.4546673668405028,0.8478978630405134,0.6580350669538692,0.8327439141389064,112.93429467103311,103.01875144006088,113.64561595572697,102.46958473028917,114.70079680965861,101.21980702065609,111.83677998786675,96.630314071808,0.8429974416325592,11,0.05906080188830165,956.0,1019.0,910.3875,1.050102291606596,1.119303593250127,0.8218861183236731,0.46153846153846156,1.957005148047028,39,61,67.23112507729596
42,Oregon,B10,16-8,116.08161480793359,49,99.96685717210876,58,0.8479652307842722,42,20.051702758526456,10.948297241473545,9.051702758526455,10.948297241473545,5-8,0.7326028186621681,0.5699531663756285,0.8702294475200094,0.7458920307491583,0.5699531663756285,0.8426584061545999,0.6407694515319521,0.7692516903850187,113.5317842064782,100.99459253170848,114.04135561929478,101.22651684007903,114.13084149716192,102.56012256618591,122.4459134602783,105.0690712329787,0.8532211480363413,11,0.11960839749458185,936.0,1007.0,899.2125000000002,1.0409107969473286,1.1198687740661966,0.7914550436188392,0.38461538461538464,3.1074592979608155,25,14,68.19410142826071
43,SMU,ACC,18-5,117.30181573832796,37,101.27915519626706,75,0.8440926845865492,43,23.10930698342383,7.890693016576176,14.109306983423824,5.890693016576176,9-3,0.5729231611175745,0.4516304836208284,0.6841081154895918,0.6127125870612874,0.4516304836208281,0.7013077439535402,0.7862355250729932,0.8682055547158656,109.7637181883089,106.29093736223722,110.50053723850127,105.39958393808058,116.45798761431423,99.15852853820921,124.25220270873069,126.66327820002067,0.4449697220719121,4,0.05223423035730479,937.0,852.0,817.2875,1.146475383509475,1.042472814034229,0.7271071866494627,0.75,1.2954201495975632,41,67,69.55804801087093
